Date,Open,High,Low,Close,Adj Close,Volume
2009-01-28,42.900001525878906,43.29999923706055,40.400001525878906,42.099998474121094,38.58732986450195,37601000
2009-01-29,39.900001525878906,40.900001525878906,39.0,39.0,35.75447082519531,16636000
2009-01-30,39.900001525878906,39.900001525878906,35.5,35.5,32.545738220214844,19739800
2009-02-02,33.900001525878906,37.20000076293945,33.20000076293945,36.5,33.4625244140625,17009300
2009-02-03,38.5,38.5,31.200000762939453,34.599998474121094,31.72063446044922,16658200
2009-02-04,35.5,38.20000076293945,34.5,34.900001525878906,31.995676040649414,18493500
2009-02-05,34.599998474121094,37.20000076293945,32.0,35.29999923706055,32.36237335205078,21841400
2009-02-06,31.799999237060547,40.70000076293945,31.799999237060547,39.099998474121094,35.846160888671875,26148300
2009-02-09,40.599998474121094,41.0,38.70000076293945,39.5,36.21286392211914,17448200
2009-02-10,40.099998474121094,40.29999923706055,32.599998474121094,33.5,30.712177276611328,29657600
2009-02-11,35.70000076293945,36.900001525878906,33.79999923706055,36.900001525878906,33.829246520996094,15698200
2009-02-12,35.099998474121094,36.599998474121094,34.099998474121094,36.099998474121094,33.0958137512207,13235700
2009-02-13,35.20000076293945,37.20000076293945,34.900001525878906,34.900001525878906,31.995676040649414,13606700
2009-02-17,32.5,33.099998474121094,30.600000381469727,30.600000381469727,28.05350685119629,19249800
2009-02-18,31.799999237060547,32.0,28.5,29.100000381469727,26.67833137512207,18635600
2009-02-19,30.0,30.100000381469727,25.0,25.100000381469727,23.011215209960938,23114100
2009-02-20,22.0,23.299999237060547,16.100000381469727,19.5,17.877235412597656,61771000
2009-02-23,23.600000381469727,24.799999237060547,20.600000381469727,21.399999618530273,19.619121551513672,38826800
2009-02-24,22.799999237060547,26.0,20.600000381469727,26.0,23.83631706237793,36277100
2009-02-25,26.899999618530273,29.5,21.600000381469727,25.200000762939453,23.102895736694336,43757800
2009-02-26,27.299999237060547,28.299999237060547,23.5,24.600000381469727,22.55282211303711,26164000
2009-02-27,15.600000381469727,19.299999237060547,14.0,15.0,13.751720428466797,186820900
